"","Aspartate","Guanidinoacetate","Glutamine","Glutamate","Pyroglutamine","Cysteine_glutathione_disulfide","Cys_gly_oxidized","Pipecolate","S_adenosylhomocysteine","N_acetyltaurine","Hydroxybutyrate_hydroxyisobutyrate_2","Taurine","N_acetylmethionine","Bromotryptophan_5","Citrulline","Erythronate","Mannose","Fructose","Anhydroglucitol_1_5","Glucose","Ribonate","Arabonate_xylonate","Oxalate","Malate","Palmitoyl_linoleoyl_glycerol","Palmitoylcholine","Hydroxydecanoate_3","Hydroxyoctanoate_3","Hydroxymyristate_3","Hydroxylaurate_3","Hydroxybutyrate_3","Linoleoyl_GPC","Stearoyl_GPC","Stearoyl_GPI","Enyl_palmitoyl_GPC","Enyl_oleoyl_GPE","Enyl_palmitoyl_GPE","Arachidonoylcholine","Oleoylcholine","Dihomo_linolenoyl_choline","Distearoyl_GPC","Docosahexaenoylcholine","Palmitoyl_arachidonoyl_GPE","Palmitoyl_oleoyl_GPE","GPC","Enyl_palmitoyl_palmitoleoyl_GPC","Enyl_palmitoyl_oleoyl_GPC","Enyl_palmitoyl_linoleoyl_GPC","Enyl_palmitoyl_palmitoyl_GPC","Sphingomyelin_d18_2_14_0","Sphingomyelin_d18_2_24_1","Lactosyl_N_palmitoyl_sphingosine","Sphingosine","Sphingomyelin_d18_1_24_1","Sphingomyelin_d18_1_20_1","Sphingomyelin_d18_2_23_0","Sphingomyelin_d18_2_16_0","Sphingomyelin_d18_1_22_1","Palmitoyl_sphingomyelin","Palmitoyl_dihydrosphingomyelin","Inosine","Methylguanine_7","Dihydroorotate","Aminoisobutyrate_3","Deoxyuridine_2","Leucylalanine","Fibrinogen_cleavage_peptide","Gluconate","Valine","Leucine","Isoleucine","Alanine","Serine","Glycine","Threonine","Phenylalanine","Tyrosine","Tryptophan","Histidine","Lysine","Arginine","Proline","Ornithine","Homocysteine","Cystine","Asparagine","Lactate","Pyruvate","Xylitol","Sorbitol","Maltose","Cholesterol","Choline","Palmitate","Stearate","Oleate","Linoleate","Arachidonate","Docosahexaenoate","Eicosapentaenoate","Myristate","Palmitoleate","Carnitine","Acetylcarnitine","Propionylcarnitine","Cholate","Deoxycholate","Glycocholate","Taurocholate","Adenosine","Guanosine","Uridine","Cytidine","Hypoxanthine","Xanthosine","Uric_acid","Allantoin","Nicotinamide","Pantothenate","Riboflavin","Pyridoxal","Thiamine","Ascorbate","Alpha_tocopherol","Gamma_glutamylalanine","Gamma_glutamylglutamate","Cysteinylglycine","Caffeine","Paraxanthine","Theobromine","Hippurate","Salicylate","Citrate","Succinate","Fumarate","Alpha_ketoglutarate"
"Nicotinamide",0.247486658216522,-0.117977773719472,0.0334386094578811,-0.111802966998196,-0.0981149843076534,0.113690419742336,0.00727169681557327,0.170110801670158,-0.273544485661318,-0.205837953306787,0.0979040267237195,-0.277470029677311,-0.0319552752084509,0.187254849747487,-0.21810772666193,0.0731516338238175,-0.132229734711687,-0.0996436850886503,0.0651115900838288,0.0136057204992348,-0.271766765522332,0.0824202694734021,0.155429333804142,-0.40540172437292,0.267788583197554,0.165631715291488,0.284713470049704,0.380239011958055,0.0443022065540265,0.0459478685482466,0.00397674254813621,-0.0168671267355467,0.116723886048344,0.156112952681509,0.0827668823252596,0.179845809996329,-0.294772588427779,0.154851103206187,-0.180528577193088,0.0230237096123882,-0.164101249518551,0.0210933899760537,0.0264190433112406,-0.16528431811682,-0.0822553685054795,-0.199792388415927,-0.057421552741141,0.0715794816638254,0.0892149913903401,-0.190539340033557,-0.275507931464246,0.305139719717039,-0.299482028806504,-0.186178311819347,0.0114075066571977,0.139079410320464,0.121376585787001,-0.228546289799812,-0.0784479934501413,0.0232862585275219,0.186170235793609,-0.258188886878067,-0.215048802705091,0.00300139156335876,0.14526072286552,-0.059703179555002,-0.077124796263863,0.0906661172252815,-0.152647000279698,-0.103959893021487,-0.350246909844142,-0.0391146672156969,0.0677017047698283,-0.279026075505367,0.104370523931337,0.066429285684566,-0.153190824896757,-0.086033443895208,0.153744666926477,0.25250463185092,-0.137475684284376,0.179561811300308,0.160607150835158,0.0985444014223958,-0.128568016073597,-0.0417145235187357,0.226164793947883,-0.0015157692536747,-0.000988072298262997,0.0631184699962068,-0.0981597978786439,-0.381267993479884,0.337648822626776,0.121233907528306,-0.199468987929105,-0.350454231216541,-0.226420598565228,-0.0303894477977971,-0.279762465698919,-0.012673267392112,-0.218841396891309,-0.150762141241328,-0.417216843967474,0.13357614841162,0.165541756607937,0.0557239358223285,0.1893520248077,0.181444459458219,0.251929604670455,0.0285833726732284,-0.20727043745759,-0.167128675034424,0.245291779524944,0.128706762441338,0.0141771214829347,-0.569582470324403,-0.00917564726103913,1,-0.332166342102384,0.129452040295077,0.204637337684237,0.125579589254816,0.0369278480492077,0.272809500455355,0.06035240767016,-0.0879083075081314,0.107413763469811,-0.470334537608428,0.171337182115484,0.0627336524065328,-0.0352135474925642,0.363695055713224,0.304668900948114,-0.0553273246435087,-0.122296846099678,0.0918255554287501
"Pantothenate",0.356092007543186,-0.0274734779487488,0.120273066902965,-0.150554477405866,0.0694190820873588,0.257801041469892,-0.0669319637677644,0.210195089402588,-0.254443510915039,-0.00426648755705757,0.231557311498495,-0.252750023306441,0.175628980357855,0.21906719981702,-0.16478211465229,0.214871053213938,-0.249020448381583,-0.401811084442315,-0.0574435815755002,0.176856401924471,-0.363143785689522,0.180500112632347,0.212246840448194,-0.263798701485214,-0.0239372964607332,0.18914255703059,0.150416435752582,0.224269115632861,0.389863108867922,-0.022759545558186,0.0843332548251632,-0.0622299624383692,0.0136118329099604,-0.0653556801011299,0.198686326225538,0.500146906755411,-0.23944093367192,0.208720527599067,-0.467433075646933,-0.0467142181213755,0.138081394396548,-0.0612186948037439,0.153692071811675,0.097579921772471,-0.431548795880434,-0.0589798197723538,-0.393536347066292,0.443116786071106,0.098373764993743,-0.0883351641264195,-0.173889584884282,0.280124745317617,-0.18363960524897,-0.518515562192994,-0.330393458460309,0.387717573784318,0.108392554033351,0.0241558405238038,0.124261785701185,0.233181846936325,0.106676654998648,-0.261213660824638,-0.377315338626914,0.0238677095284391,0.307195059221369,-0.304565723607268,-0.130288240718527,0.297164842285927,-0.304352756843173,0.256751527597629,-0.161824548078531,0.0361271602973245,0.483865832135759,-0.0720308255831247,0.232579866777083,-0.0930884044232913,0.174336956033051,-0.420798685588565,0.189540111782263,0.173868547881315,-0.196254636533784,0.264201212769725,0.200987579512926,-0.05785142003757,0.114979716148714,-0.0523746366487839,0.406174000825729,0.0393733759029785,-0.141552915242028,-0.0240777299269032,0.193480629015554,-0.422681670109884,0.425538913597803,0.229859949960333,-0.362022739646646,-0.531139736297368,-0.346476787023235,0.0772580940261106,-0.255429884508553,-0.02958810128427,-0.332562098810923,-0.180236724227954,-0.0574182244881492,-0.0226731980965243,0.110959618850507,-0.142418857918148,-0.0814203912337378,-0.300493073168589,0.307109654813478,0.184433327174701,-0.15961364487576,-0.0635649183877031,-0.0536367281657812,-0.185015888521624,-0.228353762858445,-0.280847274161679,-0.0375730687846277,-0.332166342102382,1,0.320523219944588,0.178530586098716,0.190026111274131,0.0440551836951137,0.235992763695599,0.204762601714355,0.108170364999,0.454159432305024,-0.411755090254824,0.221412257956756,0.459955936090408,-0.0303001453960784,0.212348373987446,0.250980580459234,-0.128198714495786,-0.257126912067618,0.0430385607320559
"Riboflavin",-0.076790960205274,0.0943978623205022,0.0647607284489278,0.0632931732299714,0.139388719788646,-0.27297930341968,-0.140423701970019,-0.111953954260425,0.137050790742384,0.0827896108459708,0.0588830833139992,-0.0123253010216012,-0.147391497789521,-0.210096826622119,0.140447757333041,-0.0243638659718984,0.0674955925958156,0.114904507762491,0.202939543022963,-0.327199477546713,0.2425545866232,-0.160063883320631,-0.336041380107211,0.211306552296252,0.120945534317606,-0.300596265200891,-0.133094857976736,0.128469011876979,-0.274911624102098,-0.180268478699444,-0.0897081414109983,0.106875813759253,0.113473718030504,-0.123253082513269,-0.0252115320604194,-0.0695271580895187,0.19526384834129,-0.28335120788837,0.265603253598875,0.0566243082299443,-0.145736510344536,0.119705683402332,-0.152239613009071,0.0669345059770421,0.21527307242238,-0.0629512783063246,0.11917794363096,-0.227711017526708,0.157522412908652,-0.03524158958291,0.0405267022705592,-0.0935109545221947,-0.147634496909545,0.254243067433872,0.269389132219676,-0.236917872716264,-0.0464763521191253,-0.16174935415364,-0.140457122934266,-0.335064340738483,0.105442419313522,0.212363908909503,0.15326839322788,-0.100028100471861,-0.206333735778094,0.135152679289689,0.141921689087577,0.0464534833624409,0.146503312257051,-0.0193924212656738,-0.17468624125484,0.0324802456256968,-0.421215928310803,-0.0382055396134285,-0.237364566478116,-0.119052967222322,-0.324872494635364,0.246373505314877,-0.143444730714553,0.0315259509189457,0.104421407678631,-0.198118728232173,0.0837469721993183,0.0916708389683717,-0.181424530885798,0.238142739344886,-0.187999750140809,0.0914307993438566,0.113814590417838,-0.231889647540662,-0.0659890833273312,0.213985499734147,-0.223556088250028,-0.262657670218679,0.325071867823779,0.23945635593774,0.385754818701596,-0.21844850947143,0.020809749585861,-0.0137399401792178,-0.0742053894291946,0.165097201473862,-0.148296178387008,-0.235646504771862,-0.0893476204287823,-0.187527848587926,0.122876253302155,0.360775852397069,-0.0984462268494903,-0.264566851498389,0.0509535389062704,0.0528157569696557,0.0428778707956681,-0.0287643742857019,0.243941565464557,-0.0573992750997709,0.0124314312780981,0.129452040295075,0.320523219944588,1,-0.066746732747615,0.0843534357576956,-0.180086695395378,0.0462527958395322,-0.0363672535846291,-0.208279156445941,-0.202916556650048,0.271947081124532,-0.0302573605067934,-0.198756193863366,0.159929501121819,0.055846618777228,0.0626263995112492,-0.0792015554009587,0.139328106293498,-0.211631006589189
"Pyridoxal",0.0771378929995968,0.145150055681362,0.22048743213796,0.177804611127276,-0.102403524587109,-0.0559686836483748,0.0712711650086913,-0.26580937267025,0.277257157434653,-0.00577691184985993,0.077799122081461,0.0991792224668463,0.0185264932888699,-0.192189256720585,0.0237673230483729,0.0325780376271118,0.153598612387736,0.117964550250126,-0.0884560846658972,0.029451124020425,0.0701988744050563,-0.254203254924169,-0.028709325673457,0.0827573042806265,-0.181351375252592,-0.387184682305713,-0.00148440450872339,-0.00492311851902425,-0.0897572905375256,-0.0322054407414968,0.0564877706418598,-0.0179126019284883,0.177062072328158,0.110312667389865,-0.128036612992034,-0.112795806295637,0.123725279452106,-0.0694555247398809,0.00732021605814123,0.258663867410461,-0.00220787393025407,0.0130050470588796,0.067088700734337,-0.110645815906797,0.156096406559373,0.111500113574398,0.222273636282856,-0.0730290669416237,-0.0479616430549549,0.267237638978801,-0.0523707882739266,-0.278071786244043,0.0630354354375151,0.204449695664592,0.0828568330561943,-0.171856982980809,-0.27932131454266,0.0201499940403178,-0.132473496306557,-0.0419027297130586,0.034694707608664,0.130222719440009,0.227492082238515,0.180281275981439,-0.033962306228108,0.15923813045498,0.143176281759142,-0.154379674242971,0.152657949448709,-0.0274606354784302,0.125785255210176,-0.249774594703628,-0.0993588456464488,0.0719776293242414,0.00142249805647207,0.016384279616048,-0.0908505442261226,0.106950994826942,-0.0877155310096926,0.10907412647038,0.152604341204807,-0.102741140915377,-0.0117630593800135,-0.0052060700097581,-0.0423371950918598,-0.1486485054656,0.0234334270315564,-0.227044353050396,0.124225904080771,0.0574621383861762,0.0176041857621346,0.215440521723427,-0.125378776495963,-0.264156085119649,0.0944875690228238,0.254657765306006,-0.0239666902558992,0.0286323888863227,0.0922625832513193,0.0363050827674348,0.100194914515289,0.296864867019229,-0.101747433381844,-0.0634251569671097,-0.0257768576752876,0.084355098299126,-0.152140187461509,0.0474658516653672,-0.241870242096325,-0.135422740412945,0.13538477469311,0.0198155310049288,0.0679378039595693,0.101356457872866,-0.0146563568289868,0.126669614398738,0.0607178532401704,0.20463733768424,0.178530586098719,-0.0667467327476173,1,-0.0642992086410208,0.0776171900683685,-0.221348697715487,0.122210028002272,-0.0378502452416993,-0.253990615003595,0.0637719713279906,0.0109995454567179,-0.0033996198640271,-0.312203608729955,-0.187923868044137,-0.143333221151756,0.156463849068884,-0.11404959028413,0.0649980565361706
"Thiamine",-0.0321155221360625,-0.160433336589761,-0.364210653589021,-0.230726972849278,-0.359066415080173,-0.198691003857321,0.159202251791714,-0.155744845458785,-0.388403047357374,-0.472540020747377,-0.295615255914055,0.162862773428624,-0.346452229609668,0.21441326899031,-0.163422899313294,0.18381861880412,0.268252948473946,0.335594414966067,0.346215432539121,-0.158685842040945,0.100822862294598,0.143198438824119,0.124144820861305,-0.0675052051725218,0.208927485195041,0.33699625353889,-0.0337918123479245,-0.219771415636097,-0.295111276601421,0.282439567029127,-0.186165193666108,0.0453106500364793,-0.446850437420615,0.224815724379203,-0.0152673237612945,-0.355215446600814,-0.361290608284435,-0.178980821370256,0.106878796620969,-0.00948733014166939,-0.318899789890036,-0.0380292428299987,0.344755903457604,-0.178556334755846,-0.155392415341265,0.0863274558883179,0.222950382830498,-0.232250699711017,-0.2082472742677,0.112484233771495,0.206524544997434,-0.306051698083148,-0.0108102322231163,0.491665298905044,0.226727337839829,-0.0990623857411904,0.343167217172081,-0.00469862716319394,0.264538227322044,0.11640943404474,0.0530528063362267,0.157216729909322,0.189312859451931,-0.239960334529306,-0.303976839652885,0.249916472739005,0.0242579460516134,-0.0506625965885711,0.127820198440169,-0.419895597696151,-0.157054257487715,-0.265884708350631,-0.145872133857189,-0.127208513155904,-0.307189616964655,0.391047186334645,0.015681902647337,0.261915654251324,0.253699072292674,-0.338465883621126,-0.174118412498764,-0.390133295651364,-0.181769202227276,0.0362148792940985,-0.113283804213214,-0.0215009516316635,-0.274671504581902,-0.102273120607369,0.293934627059085,-0.110799569245991,-0.271135681816639,0.345556281440245,-0.406134643722299,-0.153172372128776,0.0481917722409502,0.23124174684513,0.0949733765686088,-0.0168201645987904,0.0736327424340812,0.253721610649553,0.152699833643116,-0.241845109935167,0.0911213362138252,-0.215572226381994,-0.0596620327487515,0.255439504660571,0.325331215932584,0.0547331941633815,-0.066938874186954,0.336208593440758,0.0971418803085221,0.191779565083387,-0.0503484776342854,0.0530147520617022,-0.125996712569036,0.0683619516720725,0.119374343840262,0.1255795892548,0.190026111274112,0.0843534357577094,-0.0642992086410152,1,0.085562924639718,0.0791981573186313,-0.334185485831145,-0.12377208733129,-0.398214330573373,0.0660003603995663,0.0452848697186872,-0.21238228159437,-0.116293090370185,-0.0424364289643378,-0.364713157919534,0.077076854384669,0.187794605875517,-0.0844529445211989
"Ascorbate",0.0192540242696982,0.186727878171107,-0.119585790239356,0.00394345906171263,-0.140369585919023,-0.151043273731349,0.193181012207146,-0.149349386707866,0.212944733469218,-0.0207325051687369,0.117049457529811,0.195842261488043,0.157589659960044,-0.158795142797909,0.0297281377912215,-0.0906461217715433,0.0326307376782684,-0.0916368279378162,0.024537011219995,0.0548954392776127,-0.0381748250333277,0.0221611996860263,-0.101591305774021,0.034141010816258,0.0385458061934499,0.0158010983985481,-0.0866991658925102,-0.153782064335029,-0.154865496610681,0.0576946403479963,-0.0489455588686235,-0.040670202583028,0.00922585991038468,0.221415919403687,0.0423363456938407,-0.0595710970760803,0.0982519431166418,-0.221634799047148,0.0281817993815511,-0.0068269994411215,-0.0536212693846018,0.0227019509356147,0.114214995036771,0.287031687089885,0.0400931277104081,0.184749436803071,0.095968352369886,-0.0828475344049502,0.140177676010905,-0.0245444633964494,-0.0885374343484545,-0.150962651019465,-0.0963107740280773,0.125568394247782,0.216349111192479,-0.00535150458400199,-0.166160564408077,-0.0108682736465523,0.0985786484807998,-0.138857454234343,-0.0562248371545474,0.0793640200043894,0.212815075023652,-0.138297037013839,-0.150799461024266,0.0273282009755337,0.014454261776304,0.0177415125627154,0.137890194118894,-0.0798404219423157,0.0225073804001725,-0.0578855153718978,-0.0541645864798947,0.12660267882213,0.0275781247312215,0.0365688665829594,-0.215380928366054,0.220581298190824,0.120583854326486,0.0188394170834516,0.162895888279906,-0.0774160392280965,-0.232096763850207,-0.024808513095761,-0.0154657642463654,0.108555911939039,0.0283521779233266,-0.183066576528551,0.0850079567243764,-0.063070201744022,0.048259185745756,0.09378647304705,-0.1675261170925,-0.127596790170717,-0.00417117577141114,0.308258714758862,0.0225593229637575,-0.109041345973438,0.0992274648136884,-0.0640279106482651,0.0619967457908027,0.0563026582666246,-0.0674450435020155,-0.0117605467537178,0.0536480860788584,0.131456082229887,-0.0167186119860978,0.058589440279798,0.0031909885462417,-0.0520256831572653,0.218249036041494,-0.148407730998191,0.359673696329612,0.195400089525586,0.161864629550722,0.021035845069711,0.132624643070066,0.0369278480492081,0.0440551836951108,-0.180086695395376,0.0776171900683712,0.0855629246397146,1,-0.109620475163502,-0.0836867893397343,-0.0101215540904478,-0.0730627204020239,-0.00283168754129486,-0.0123285752062777,-0.0955347131812411,0.017878567825103,0.0506598971443829,0.0639210407897818,0.183312601201906,0.0736740139919527,-0.0190032625347254
"Alpha_tocopherol",-0.459754713119775,-0.00188817802872119,-0.172280867214036,0.028171700890305,-0.2633873040329,-0.27196764440189,0.0122090270271327,-0.133282745667358,0.476826312194045,0.198495594452194,-0.149815374416122,0.0463061247181683,0.172196334974317,-0.308745079226739,0.314265394594715,-0.289396984263131,0.0283420360471475,0.233898094488596,0.0155607819454375,0.0470948457115791,0.330441351386806,-0.182228695546157,-0.0332417090369313,0.327321803086738,0.00155727706840626,-0.244935276110034,-0.205716686170897,-0.171884075523445,-0.120370012778307,0.292417057909552,0.339114642599929,-0.0112554778469249,-0.00207918499857725,0.156674760346257,-0.0927460842220129,-0.0716745025564092,0.168122780904424,-0.239949859087715,-0.0289517883052455,-0.0518989384932598,0.30034982065391,0.295935090148105,0.0666687796172256,0.0542316432065936,0.102446929302682,0.424733937024436,0.569788221169917,-0.187475963388047,0.194051487417677,0.358824709439514,-0.130116454598978,-0.377024770308426,0.167445292241015,0.263138108212466,0.0460510661829228,-0.156120026327405,-0.45300395425322,0.317379762180724,-0.167592334256595,0.115842319496023,0.0879217564651892,-0.140694197784613,0.29293955813263,-0.0063155772139106,-0.03476380846459,0.0669906637315077,-0.008875414560344,-0.219055387598778,0.292486456020439,-0.0934613229978664,0.303390520229957,-0.168737062008473,-0.0433321804649983,0.0988106576848143,0.0263721262066343,0.224541596813371,0.0652333559522823,0.215409642195531,-0.338787075047778,-0.0887207591508232,0.336619599672452,-0.216430549173395,-0.16022571557848,0.077809517187608,-0.0845725193756569,0.0281479711462563,0.0132635320527416,0.0520877579849987,0.237784132091664,0.0135148574461496,0.0938144447451684,0.206286247666238,-0.181365407332805,-0.436745544820673,-0.0583668686181445,0.478997868637127,-0.0744530011498367,-0.0194702021814139,-0.0463769372672188,-0.190214552122516,0.326389830766146,0.429428366261189,-0.135334891927063,0.277724285337613,-0.190078591309572,0.0830817625517835,0.123099003803071,0.0389613580012955,-0.341000400222517,-0.312584288552304,-0.0378766033385717,-0.0985364429150933,0.0623219236680336,0.15861169098416,-0.0704732801940845,0.434223894647973,0.0535185529880196,0.272809500455357,0.235992763695594,0.0462527958395364,-0.221348697715484,0.0791981573186294,-0.109620475163497,1,-0.11846025972397,-0.202276710676159,-0.245763154510797,-0.0314639559806227,-0.29926300812464,-0.0817103965523777,-0.307023255663768,-0.393525563339919,-0.0667091125904714,0.475046283837239,0.0480821117644757,0.106008418656033
"Gamma_glutamylalanine",-0.37137211958937,0.369851492265434,-0.377656389763687,-0.109102480429055,-0.0791648034332025,-0.247264443706547,0.020502845558374,0.108530495559495,-0.0725849443567142,-0.0241402753080215,-0.27206114909812,0.134577816440718,-0.0214462525616576,-0.15549643246442,0.204341156246383,-0.141718885213221,-0.0407773190485429,-0.0134136653906909,0.136722782233964,-0.306571323114907,0.214922791922333,0.0353281617808484,-0.118336487326967,0.322648680535057,0.224451862593217,0.124942050517481,-0.0979012875285254,-0.109409057399424,-0.228983288869018,0.125865508743597,-0.0343601286981571,0.0738567552940475,-0.125077733654447,0.0253312882058456,0.223585501359188,-0.176544796250625,0.129062830426169,-0.11867007556956,-0.0422321071750166,-0.0450784979391385,-0.100807891622056,0.220590140732467,0.225918278714209,-0.0257661783613817,-0.203390809854726,0.0403127309814057,0.125315085493814,-0.239552586263354,0.173976100924949,-0.243849648410683,0.00906550900221166,-0.0897079183797077,0.0101518979941045,0.234090769634595,0.00757922432171454,-0.198347191153625,0.193058243691284,0.00081366608493176,-0.127175999479426,0.148915874493635,0.0979504482544535,-0.0842272684361491,0.0585832229909627,-0.114541417394629,-0.0341541649872372,0.198378103718892,-0.195147010679301,0.202100201537903,0.168302762775679,-0.492431320368965,-0.0819002401487016,-0.0704672768634892,0.0346799352204924,-0.101194997805746,-0.205379381149539,0.426367585810561,-0.089561590800539,0.219019781858486,0.194273098682009,0.0171820295802417,0.229966078411401,-0.326328385148383,-0.0352982788415392,-0.150342866549668,-0.261931401014706,-0.0268938112060859,-0.104650307968896,-0.0185063064963595,-0.00166306626869786,0.0591511370179985,-0.106187947527611,0.227903896068845,-0.180963860392481,-0.285641968733621,-0.00551279719377803,0.187179604828336,0.036934273304427,-0.121257704952669,-0.148504853560984,-0.147595963727385,-0.0139946340375942,-0.0382485207332331,0.019075174265042,-0.126522038111006,-0.129827757378305,0.0866336586906065,0.231292377402475,0.0963679750410355,-0.26748618478512,0.0105350146278429,-0.139407469766123,-0.160787097260102,-0.0158143697815154,-0.0124402234919384,0.11464444934585,0.0919332641131351,-0.182589676399554,0.0603524076701612,0.204762601714358,-0.0363672535846272,0.122210028002273,-0.334185485831154,-0.0836867893397332,-0.118460259723983,1,-0.140608316283857,0.0257760395070791,0.078041301373992,-0.35471926572697,-0.251375886548236,-0.0836088063994043,-0.135185071444574,-0.119988722756326,0.3559225141227,0.415426238486269,-0.343963269275978
"Gamma_glutamylglutamate",-0.191832836233224,0.118564986196529,-0.103846633702852,0.0970682253653792,-0.197648144800004,-0.0278459487965901,-0.207650580599987,-0.126755056641438,0.152257871412471,-0.134294819574182,-0.189032707108534,-0.0767779732831763,-0.217663195621885,-0.0723661777456736,0.0137230400791919,-0.0580459965087505,-0.185005302454323,0.204132443590429,0.230959716741452,-0.34278997898988,0.415402906892881,-0.177071052086944,-0.166969682752364,0.199243792786978,0.188780290284725,-0.0883032677398096,0.376286951280208,0.253637526298623,-0.321549211237333,0.142514763853951,-0.0734649622601592,0.483445410880832,0.00477959658053524,0.188911951966531,0.122710682233835,-0.0528956828009336,0.0822436840394895,-0.220945232727747,-0.315107474084703,-0.100438913929322,-0.0397011815062083,-0.0338472664640824,-0.102393854912529,-0.0815640563267383,0.102786656312309,-0.0564906183316491,0.427171288200793,-0.39152341044133,0.186437763075308,0.252132911132974,-0.0993949760662029,-0.20376208962385,-0.296585780794763,0.316299477530449,0.17284813685457,-0.209125231539266,-0.251858756857146,-0.229663832328006,-0.50401986266579,0.206081718326894,0.574874979259899,0.0541006184141824,-0.0541039698547488,-0.0334283621539928,0.19458357258612,0.356863840079835,-0.0817788517945763,0.0859298826509994,0.368469615917775,-0.22186709356381,-0.307019400023272,-0.108516321413396,-0.0696606679360903,-0.257069609225346,-0.477361411869514,0.599262879218534,-0.23748175544053,0.451511700005395,-0.154600176492625,0.238560990178038,0.120238993708015,-0.283692059820761,0.421054646552078,0.200107082248844,0.00390466772607948,0.0244683452671329,-0.0332401810633087,-0.0329356538072904,0.115999448859079,0.0764614590503547,-0.3178126578088,0.0188804470595623,-0.239870636755934,-0.534097082310534,-0.0601281625554709,0.176594213129762,-0.0496252833917347,-0.100981332447693,-0.195117966566192,0.0391203132443691,-0.262676507164552,0.35016866328977,-0.44784394947877,0.27190644489857,-0.271212887967796,0.00838224490672096,0.117774619982487,0.511493833243933,-0.316020402812648,-0.380878494932358,-0.339657070716286,-0.263324949499493,0.179996437261294,-0.0901717682982228,0.0454786670492682,-0.134166889083929,-0.226631355810537,-0.0879083075081283,0.108170364999004,-0.20827915644594,-0.0378502452416998,-0.123772087331292,-0.0101215540904481,-0.202276710676173,-0.140608316283854,1,-0.129789429687117,-0.155226810988166,0.0738937989778524,-0.38645209998807,0.159414057506385,-0.0471431131487622,0.276543444455612,-0.142681501502192,0.452122653708814,-0.169440389982179
"Cysteinylglycine",-0.077957150374276,-0.109449665126763,-0.211817851287598,-0.242237810061784,-0.476311647644582,-0.384550082048183,0.129433450906995,-0.287475070540591,0.0402278361619824,-0.379294515621266,-0.171120211293442,0.14349604056521,-0.397559505410008,-0.0841013029028419,0.0047678240732068,-0.0125670159954189,0.597829735411171,0.627048456221287,0.421922400544673,-0.151753900467308,0.0491913357899078,-0.181315488248483,-0.0523202720591467,-0.0319720996826773,0.275673992805568,-0.0690052502402836,-0.179330525857514,-0.0934788921959639,-0.473115540121046,0.163525583663282,0.100874998622202,-0.0369433130427504,-0.104916011795474,0.372809577710464,-0.311544547635302,-0.396091399003579,-0.266537039653648,-0.366107567521898,0.360480889147263,-0.0941835302830023,-0.318413317346432,0.150801013904222,0.192335734890294,-0.196301017037556,0.337165565963472,0.266693089445278,0.571045995307083,-0.389650189406688,-0.0628509005657932,0.420076989625001,0.174359922386648,-0.517520816339039,0.136611908457706,0.654642190033481,0.575384362965114,-0.336264651058972,0.0279317587767996,-0.00111211160355512,0.141234709249319,-0.193283180050453,0.0880352784926528,0.165703112145879,0.443299191644869,-0.389135367863246,-0.422880812047002,0.358831183700941,0.0152528540535241,-0.344540743413923,0.175733695690281,-0.310311043999012,0.0472182366992915,-0.254155187077657,-0.480254951484586,-0.121652821088152,-0.0519946500729213,0.215371807840654,0.0134214240332636,0.455060268486535,-0.105691919647927,-0.33236239155689,-0.00434911739935066,-0.46376077138746,-0.378693988393525,0.261443899602256,-0.253062317638524,-0.00934769032498211,-0.358036643094195,-0.0656939243583907,0.51254292276622,0.013905846252621,-0.124397327070903,0.502806596704166,-0.515056835720153,-0.281388233375699,0.310734467413574,0.579887256407928,0.35409403510278,-0.191610071056876,0.275373538916827,0.269461460581239,0.378548178385347,-0.00323157069184619,-0.23331749821021,-0.185717832440159,-0.10731145582931,0.232432569438333,0.364103133829123,0.373654840148391,-0.0695293227460342,0.0494326147099029,0.293219364129106,0.212925395335409,0.00327356724456775,0.437531221398393,-0.0901153439885783,0.210015079368736,0.439262089746588,0.107413763469794,0.454159432304999,-0.202916556650032,-0.253990615003586,-0.398214330573373,-0.0730627204020216,-0.245763154510795,0.0257760395070958,-0.129789429687104,1,0.0919623246461004,0.0516176409291138,-0.219665587943146,-0.262477306475743,-0.170820272088301,-0.372752707523433,0.239689959873129,-0.0615484480394775,0.093508098163935
